time,PriceUSD
2013-07-03,77.6913308
2013-07-04,79.13487084
2013-07-05,67.44762385
2013-07-06,66.34168089
2013-07-07,72.10952237
2013-07-08,73.98855377
2013-07-09,74.89191087
2013-07-10,85.01367914
2013-07-11,87.49754939
2013-07-12,90.04669871
2013-07-13,91.5925979
2013-07-14,89.89226928
2013-07-15,93.79615254
2013-07-16,91.78103565
2013-07-17,91.03135126
2013-07-18,84.96172912
2013-07-19,86.2387946
2013-07-20,84.91085915
2013-07-21,85.66435026
2013-07-22,85.64902864
2013-07-23,86.97705669
2013-07-24,88.15173057
2013-07-25,90.16609223
2013-07-26,89.98398597
2013-07-27,88.16527586
2013-07-28,92.7458422
2013-07-29,93.29869725
2013-07-30,96.65955289
2013-07-31,98.02441993
2013-08-01,96.56801783
2013-08-02,96.07453068
2013-08-03,95.50670953
2013-08-04,96.36548217
2013-08-05,97.52713384
2013-08-06,97.6712066
2013-08-07,97.0542069
2013-08-08,94.25727177
2013-08-09,92.47277674
2013-08-10,93.29355289
2013-08-11,94.27131239
2013-08-12,95.44647078
2013-08-13,97.75907508
2013-08-14,99.12128755
2013-08-15,98.10633314
2013-08-16,98.29096026
2013-08-17,99.63050438
2013-08-18,99.17803974
2013-08-19,102.7840123
2013-08-20,104.500211
2013-08-21,110.8016037
2013-08-22,109.5232168
2013-08-23,107.6975716
2013-08-24,108.882675
2013-08-25,113.0825634
2013-08-26,112.1181148
2013-08-27,117.7597908
2013-08-28,118.3174144
2013-08-29,118.8356382
2013-08-30,124.8853796
2013-08-31,128.377979
2013-09-01,130.536372
2013-09-02,129.5653717
2013-09-03,129.1828036
2013-09-04,122.5292387
2013-09-05,122.370085
2013-09-06,117.8611464
2013-09-07,119.8149895
2013-09-08,118.0573863
2013-09-09,121.2592726
2013-09-10,122.2155302
2013-09-11,127.0882271
2013-09-12,126.7807236
2013-09-13,127.4077452
2013-09-14,124.3484775
2013-09-15,125.0764179
2013-09-16,126.204666
2013-09-17,126.8972501
2013-09-18,126.9038194
2013-09-19,124.1809573
2013-09-20,122.9216359
2013-09-21,123.5082569
2013-09-22,123.1249351
2013-09-23,122.865699
2013-09-24,123.7973577
2013-09-25,123.6140786
2013-09-26,124.6856745
2013-09-27,126.6053477
2013-09-28,126.7965517
2013-09-29,127.1086277
2013-09-30,126.0902618
2013-10-01,127.5754243
2013-10-02,104.1050929
2013-10-03,117.575495
2013-10-04,121.9303477
2013-10-05,121.3934027
2013-10-06,122.4752613
2013-10-07,123.9068726
2013-10-08,124.7665289
2013-10-09,125.9335203
2013-10-10,126.7046505
2013-10-11,127.2552992
2013-10-12,127.851263
2013-10-13,132.4156587
2013-10-14,135.3391949
2013-10-15,141.4939085
2013-10-16,138.3279219
2013-10-17,143.7471338
2013-10-18,152.7755722
2013-10-19,165.7727171
2013-10-20,166.5001511
2013-10-21,179.9106286
2013-10-22,190.4027814
2013-10-23,204.600351
2013-10-24,194.4100438
2013-10-25,185.6437876
2013-10-26,179.808218
2013-10-27,194.5461333
2013-10-28,196.2746873
2013-10-29,204.4281742
2013-10-30,197.9005994
2013-10-31,203.2836499
2013-11-01,203.0371098
2013-11-02,204.7928814
2013-11-03,210.2753826
2013-11-04,228.7910389
2013-11-05,243.6416689
2013-11-06,263.209584
2013-11-07,290.1242262
2013-11-08,333.7506565
2013-11-09,331.0511485
2013-11-10,327.5586535
2013-11-11,342.6976929
2013-11-12,354.6454883
2013-11-13,394.5044952
2013-11-14,416.7063033
2013-11-15,408.3987973
2013-11-16,435.7984428
2013-11-17,485.3365769
2013-11-18,657.7785039
2013-11-19,546.8783973
2013-11-20,595.3390996
2013-11-21,720.7644253
2013-11-22,802.9169337
2013-11-23,834.29534
2013-11-24,807.1666955
2013-11-25,816.2433866
2013-11-26,916.0971601
2013-11-27,962.9105609
2013-11-28,1007.387164
2013-11-29,1128.725488
2013-11-30,1119.296715
2013-12-01,964.4857937
2013-12-02,1040.808218
2013-12-03,1053.621027
2013-12-04,1134.932231
2013-12-05,1027.411773
2013-12-06,824.5817103
2013-12-07,703.748376
2013-12-08,783.5733483
2013-12-09,896.0792899
2013-12-10,977.1653673
2013-12-11,875.4640343
2013-12-12,873.324806
2013-12-13,879.1561353
2013-12-14,852.8561205
2013-12-15,864.0616579
2013-12-16,677.8941068
2013-12-17,682.6267727
2013-12-18,526.1209763
2013-12-19,685.525129
2013-12-20,600.2169543
2013-12-21,597.0335025
2013-12-22,615.0130353
2013-12-23,657.9266342
2013-12-24,650.6647452
2013-12-25,678.2901581
2013-12-26,749.996595
2013-12-27,722.5705675
2013-12-28,715.8523631
2013-12-29,727.2712157
2013-12-30,735.7419971
2013-12-31,729.5575829
2014-01-01,752.4045499
2014-01-02,784.9549213
2014-01-03,807.222939
2014-01-04,828.6020626
2014-01-05,902.4873803
2014-01-06,914.4599608
2014-01-07,803.3517962
2014-01-08,820.6900095
2014-01-09,831.3347505
2014-01-10,853.2988548
2014-01-11,889.5558371
2014-01-12,845.1913322
2014-01-13,822.8770122
2014-01-14,815.2936027
2014-01-15,841.0898574
2014-01-16,815.8548003
2014-01-17,792.8295065
2014-01-18,809.7835284
2014-01-19,838.4284747
2014-01-20,828.8852166
2014-01-21,823.8179638
2014-01-22,818.9763863
2014-01-23,810.9224252
2014-01-24,781.042514
2014-01-25,804.4032408
2014-01-26,814.4993814
2014-01-27,742.701375
2014-01-28,790.1764019
2014-01-29,793.3844249
2014-01-30,799.4744798
2014-01-31,803.2375988
2014-02-01,813.2195492
2014-02-02,814.4908704
2014-02-03,806.9974284
2014-02-04,800.0782319
2014-02-05,784.4736928
2014-02-06,763.5693822
2014-02-07,711.5712734
2014-02-08,677.6823009
2014-02-09,687.4060546
2014-02-10,685.4574988
2014-02-11,671.8996917
2014-02-12,653.7657809
2014-02-13,612.918415
2014-02-14,668.7886027
2014-02-15,654.3770602
2014-02-16,623.2503219
2014-02-17,631.3345963
2014-02-18,627.2717614
2014-02-19,623.5401369
2014-02-20,563.7685611
2014-02-21,580.324316
2014-02-22,607.1246333
2014-02-23,610.0823237
2014-02-24,542.2666508
2014-02-25,533.7076444
2014-02-26,587.5785883
2014-02-27,585.3939257
2014-02-28,551.2947703
2014-03-01,567.5342354
2014-03-02,558.5277072
2014-03-03,676.5057328
2014-03-04,674.5113994
2014-03-05,670.3388511
2014-03-06,667.712834
2014-03-07,631.7702952
2014-03-08,621.5241145
2014-03-09,640.5788893
2014-03-10,628.1512412
2014-03-11,633.7338382
2014-03-12,634.6468237
2014-03-13,643.4321009
2014-03-14,628.30859
2014-03-15,636.2186501
2014-03-16,634.168901
2014-03-17,622.7602086
2014-03-18,614.3095137
2014-03-19,610.5112035
2014-03-20,586.6075957
2014-03-21,569.694518
2014-03-22,564.7000267
2014-03-23,558.9588617
2014-03-24,585.0232505
2014-03-25,583.7711891
2014-03-26,579.2438504
2014-03-27,483.1640126
2014-03-28,498.6613289
2014-03-29,489.5170235
2014-03-30,458.9663283
2014-03-31,455.3553541
2014-04-01,479.0084659
2014-04-02,439.0114925
2014-04-03,449.4411515
2014-04-04,449.7198697
2014-04-05,461.6753315
2014-04-06,458.6334805
2014-04-07,448.6552751
2014-04-08,452.8030988
2014-04-09,442.8379849
2014-04-10,366.9118661
2014-04-11,421.9435281
2014-04-12,424.2742126
2014-04-13,416.3623217
2014-04-14,461.1082466
2014-04-15,521.6152996
2014-04-16,531.4818467
2014-04-17,499.8375515
2014-04-18,483.0200135
2014-04-19,504.3655952
2014-04-20,501.5571844
2014-04-21,498.0845303
2014-04-22,489.50351
2014-04-23,490.6329675
2014-04-24,503.291801
2014-04-25,466.4261713
2014-04-26,459.2267098
2014-04-27,438.7093637
2014-04-28,441.5478055
2014-04-29,447.7099308
2014-04-30,448.8757155
2014-05-01,460.1946983
2014-05-02,452.2397798
2014-05-03,438.978588
2014-05-04,436.6753986
2014-05-05,432.338179
2014-05-06,430.1282054
2014-05-07,442.1828761
2014-05-08,440.4027627
2014-05-09,452.6979997
2014-05-10,456.7558463
2014-05-11,439.114476
2014-05-12,441.2809556
2014-05-13,439.005775
2014-05-14,444.8482057
2014-05-15,446.9615587
2014-05-16,448.7421537
2014-05-17,449.2222893
2014-05-18,446.9626414
2014-05-19,447.4048568
2014-05-20,490.3356482
2014-05-21,493.9334918
2014-05-22,526.8142884
2014-05-23,523.6993203
2014-05-24,527.6912431
2014-05-25,573.3124588
2014-05-26,584.8479749
2014-05-27,573.9282692
2014-05-28,579.1893188
2014-05-29,570.3493109
2014-05-30,620.8463606
2014-05-31,627.8924207
2014-06-01,630.0749535
2014-06-02,663.5057238
2014-06-03,672.3878971
2014-06-04,643.8873688
2014-06-05,661.5035582
2014-06-06,650.1333159
2014-06-07,656.8002718
2014-06-08,657.8199749
2014-06-09,648.3363223
2014-06-10,650.9366096
2014-06-11,631.4890222
2014-06-12,591.9750771
2014-06-13,597.0449997
2014-06-14,575.5594617
2014-06-15,589.7246464
2014-06-16,590.5674822
2014-06-17,609.0800029
2014-06-18,607.629796
2014-06-19,595.7514769
2014-06-20,591.5315228
2014-06-21,592.7643495
2014-06-22,599.6346335
2014-06-23,589.5522998
2014-06-24,579.9737186
2014-06-25,562.23678
2014-06-26,580.7492303
2014-06-27,600.6383054
2014-06-28,594.3903042
2014-06-29,600.8405184
2014-06-30,638.946114
2014-07-01,642.9565967
2014-07-02,651.2983477
2014-07-03,646.4133891
2014-07-04,630.6355029
2014-07-05,630.4683419
2014-07-06,634.6726745
2014-07-07,622.854979
2014-07-08,624.8943311
2014-07-09,621.9390918
2014-07-10,616.5228498
2014-07-11,634.4943781
2014-07-12,636.9239579
2014-07-13,629.8757504
2014-07-14,619.1974591
2014-07-15,621.9346014
2014-07-16,616.3518822
2014-07-17,624.259275
2014-07-18,630.7501403
2014-07-19,629.1733644
2014-07-20,625.2486762
2014-07-21,621.3053314
2014-07-22,619.8232645
2014-07-23,619.7728168
2014-07-24,602.8796455
2014-07-25,601.5785143
2014-07-26,594.7026072
2014-07-27,591.5754442
2014-07-28,587.493005
2014-07-29,584.1123933
2014-07-30,562.9146251
2014-07-31,581.975562
2014-08-01,596.5067592
2014-08-02,589.7572615
2014-08-03,586.7537367
2014-08-04,587.6083355
2014-08-05,581.8819886
2014-08-06,582.2483714
2014-08-07,586.0466335
2014-08-08,589.0244126
2014-08-09,588.9785213
2014-08-10,589.373502
2014-08-11,573.4414839
2014-08-12,568.3075202
2014-08-13,548.3701753
2014-08-14,505.1074997
2014-08-15,500.3230601
2014-08-16,521.7479629
2014-08-17,497.764659
2014-08-18,468.9579182
2014-08-19,486.7943507
2014-08-20,515.1203539
2014-08-21,519.3078521
2014-08-22,516.1593688
2014-08-23,497.1257595
2014-08-24,508.430742
2014-08-25,501.6102867
2014-08-26,511.8523217
2014-08-27,510.1623238
2014-08-28,506.2851517
2014-08-29,508.8665719
2014-08-30,501.2757233
2014-08-31,478.5114255
2014-09-01,474.5414898
2014-09-02,474.4306707
2014-09-03,473.9592034
2014-09-04,489.5552013
2014-09-05,478.7497829
2014-09-06,480.6424918
2014-09-07,478.3655009
2014-09-08,468.9754959
2014-09-09,473.5120272
2014-09-10,477.7784176
2014-09-11,477.2706821
2014-09-12,473.9972823
2014-09-13,477.960974
2014-09-14,475.648064
2014-09-15,472.6556297
2014-09-16,464.1777545
2014-09-17,456.3398913
2014-09-18,426.880107
2014-09-19,393.8938907
2014-09-20,411.0413428
2014-09-21,400.4045307
2014-09-22,400.8816222
2014-09-23,438.491801
2014-09-24,423.7000918
2014-09-25,409.5377499
2014-09-26,405.2982519
2014-09-27,400.5993346
2014-09-28,375.5499898
2014-09-29,373.0645579
2014-09-30,389.2640404
2014-10-01,382.9093659
2014-10-02,372.525699
2014-10-03,357.6657136
2014-10-04,328.8261131
2014-10-05,322.8262615
2014-10-06,326.8035327
2014-10-07,333.5701949
2014-10-08,354.4073343
2014-10-09,361.7164249
2014-10-10,358.8903908
2014-10-11,361.908377
2014-10-12,377.8712437
2014-10-13,391.9942089
2014-10-14,400.8805921
2014-10-15,394.6258799
2014-10-16,382.3214763
2014-10-17,382.2007896
2014-10-18,391.2931771
2014-10-19,388.684498
2014-10-20,381.1908586
2014-10-21,385.2046335
2014-10-22,380.7787633
2014-10-23,357.3447931
2014-10-24,357.488434
2014-10-25,345.8112466
2014-10-26,353.0819562
2014-10-27,350.0157119
2014-10-28,354.6538051
2014-10-29,333.5993501
2014-10-30,344.6093822
2014-10-31,337.1829126
2014-11-01,324.371315
2014-11-02,324.2485666
2014-11-03,325.3618656
2014-11-04,329.657704
2014-11-05,338.8057653
2014-11-06,349.6899117
2014-11-07,342.1332881
2014-11-08,345.7163326
2014-11-09,363.6100517
2014-11-10,365.5022539
2014-11-11,367.825467
2014-11-12,422.5914196
2014-11-13,421.9144717
2014-11-14,398.3888828
2014-11-15,377.9938407
2014-11-16,390.2058235
2014-11-17,387.5010316
2014-11-18,373.8645646
2014-11-19,377.613398
2014-11-20,356.1812653
2014-11-21,350.7488589
2014-11-22,352.4555146
2014-11-23,367.7732423
2014-11-24,376.9942238
2014-11-25,376.75563
2014-11-26,367.5302081
2014-11-27,369.5302274
2014-11-28,377.8969319
2014-11-29,376.0763355
2014-11-30,378.6903971
2014-12-01,379.111979
2014-12-02,382.9467963
2014-12-03,375.9160193
2014-12-04,368.8455681
2014-12-05,378.4283296
2014-12-06,375.1379512
2014-12-07,376.6397931
2014-12-08,363.2156768
2014-12-09,351.1068378
2014-12-10,347.8813939
2014-12-11,348.5930061
2014-12-12,353.1906125
2014-12-13,349.2429451
2014-12-14,356.0797215
2014-12-15,347.0951815
2014-12-16,328.6133203
2014-12-17,320.2976134
2014-12-18,313.5116512
2014-12-19,318.2428887
2014-12-20,330.0657583
2014-12-21,320.9926701
2014-12-22,331.8425845
2014-12-23,336.0841286
2014-12-24,323.0322978
2014-12-25,318.9961444
2014-12-26,329.2103419
2014-12-27,315.9684439
2014-12-28,317.0104804
2014-12-29,313.0655316
2014-12-30,310.4420041
2014-12-31,320.6622873
2015-01-01,314.7764719
2015-01-02,315.9427317
2015-01-03,285.6473098
2015-01-04,263.3345748
2015-01-05,275.0038515
2015-01-06,287.549521
2015-01-07,297.5355652
2015-01-08,284.3423919
2015-01-09,292.5011146
2015-01-10,276.2305321
2015-01-11,268.7555155
2015-01-12,268.617232
2015-01-13,224.1081178
2015-01-14,175.6376406
2015-01-15,212.3410114
2015-01-16,207.5952049
2015-01-17,199.8248366
2015-01-18,211.1325184
2015-01-19,216.8946949
2015-01-20,211.9198539
2015-01-21,227.9042104
2015-01-22,233.6473828
2015-01-23,233.1328524
2015-01-24,249.0821239
2015-01-25,254.5179413
2015-01-26,273.9522449
2015-01-27,264.7538045
2015-01-28,235.7358404
2015-01-29,233.9573735
2015-01-30,228.8961899
2015-01-31,217.332156
2015-02-01,227.1113013
2015-02-02,240.0924199
2015-02-03,227.7756958
2015-02-04,226.7811341
2015-02-05,217.0111511
2015-02-06,222.7249693
2015-02-07,228.6471274
2015-02-08,224.0359889
2015-02-09,220.7684939
2015-02-10,220.8881543
2015-02-11,219.4958597
2015-02-12,222.5832279
2015-02-13,236.5553638
2015-02-14,257.6276958
2015-02-15,234.445803
2015-02-16,235.0861268
2015-02-17,243.9057943
2015-02-18,235.9952323
2015-02-19,241.8722539
2015-02-20,245.5307753
2015-02-21,245.5960026
2015-02-22,236.6906683
2015-02-23,239.0660178
2015-02-24,239.8692621
2015-02-25,238.236111
2015-02-26,237.0444024
2015-02-27,255.1167744
2015-02-28,254.9484486
2015-03-01,260.6513308
2015-03-02,276.3226137
2015-03-03,282.7059009
2015-03-04,273.4475365
2015-03-05,276.2688092
2015-03-06,273.3181148
2015-03-07,276.4033574
2015-03-08,275.3380339
2015-03-09,290.130059
2015-03-10,292.3203831
2015-03-11,296.6933293
2015-03-12,295.8003448
2015-03-13,285.9110263
2015-03-14,283.6083063
2015-03-15,287.270142
2015-03-16,291.3921181
2015-03-17,285.2483966
2015-03-18,257.2861601
2015-03-19,262.092948
2015-03-20,262.9664921
2015-03-21,261.1842975
2015-03-22,268.8994158
2015-03-23,266.777993
2015-03-24,246.835083
2015-03-25,246.7191368
2015-03-26,249.5329936
2015-03-27,247.3788983
2015-03-28,253.231614
2015-03-29,242.9676143
2015-03-30,248.3369345
2015-03-31,244.7124857
2015-04-01,247.1858194
2015-04-02,253.6300704
2015-04-03,254.8331636
2015-04-04,253.9458486
2015-04-05,261.1121362
2015-04-06,256.3673869
2015-04-07,254.831898
2015-04-08,245.8252104
2015-04-09,243.8606362
2015-04-10,235.8719006
2015-04-11,237.4090678
2015-04-12,237.1410424
2015-04-13,225.5056359
2015-04-14,219.7572367
2015-04-15,223.3139079
2015-04-16,228.4938153
2015-04-17,222.7850602
2015-04-18,223.3980441
2015-04-19,223.2841353
2015-04-20,224.8949036
2015-04-21,234.9393565
2015-04-22,233.8224188
2015-04-23,235.9332937
2015-04-24,231.4585923
2015-04-25,226.445993
2015-04-26,220.5034068
2015-04-27,227.3259904
2015-04-28,225.5493688
2015-04-29,225.6692884
2015-04-30,236.327976
2015-05-01,232.7465827
2015-05-02,235.5400771
2015-05-03,240.464249
2015-05-04,238.9766613
2015-05-05,236.0233834
2015-05-06,229.4812193
2015-05-07,237.1306873
2015-05-08,244.3834728
2015-05-09,242.70595
2015-05-10,240.7314839
2015-05-11,242.2498372
2015-05-12,242.2090921
2015-05-13,236.5502659
2015-05-14,236.9489167
2015-05-15,237.4845023
2015-05-16,235.8121344
2015-05-17,236.9636829
2015-05-18,232.8838496
2015-05-19,231.9744468
2015-05-20,234.1903063
2015-05-21,235.5538217
2015-05-22,240.3232037
2015-05-23,238.9632817
2015-05-24,240.7117583
2015-05-25,237.0035432
2015-05-26,236.7962613
2015-05-27,237.2035964
2015-05-28,236.9568819
2015-05-29,236.6465266
2015-05-30,232.78877
2015-05-31,229.4505479
2015-06-01,223.2827019
2015-06-02,225.320801
2015-06-03,225.2130634
2015-06-04,223.5400769
2015-06-05,224.7310719
2015-06-06,225.1605132
2015-06-07,223.4116859
2015-06-08,228.7742914
2015-06-09,229.3705295
2015-06-10,228.5884874
2015-06-11,229.5844117
2015-06-12,229.8112185
2015-06-13,233.0153445
2015-06-14,232.5071087
2015-06-15,236.7909629
2015-06-16,251.4326768
2015-06-17,247.9693177
2015-06-18,249.0124795
2015-06-19,244.8034842
2015-06-20,245.5825132
2015-06-21,244.3002601
2015-06-22,247.0178925
2015-06-23,244.1847633
2015-06-24,240.4515453
2015-06-25,242.3478577
2015-06-26,242.9679974
2015-06-27,251.5293267
2015-06-28,249.0582858
2015-06-29,256.6502224
2015-06-30,263.8543569
2015-07-01,258.0426476
2015-07-02,254.7471134
2015-07-03,256.0870428
2015-07-04,260.5092396
2015-07-05,271.3024582
2015-07-06,269.1379401
2015-07-07,266.4699191
2015-07-08,270.5761429
2015-07-09,269.6803048
2015-07-10,285.5587808
2015-07-11,293.9174538
2015-07-12,311.4818799
2015-07-13,292.6492238
2015-07-14,287.7409515
2015-07-15,285.9228854
2015-07-16,278.5327493
2015-07-17,280.0647247
2015-07-18,277.3546353
2015-07-19,275.2819895
2015-07-20,279.114393
2015-07-21,276.6524126
2015-07-22,277.7643691
2015-07-23,276.8116286
2015-07-24,289.3059763
2015-07-25,289.50764
2015-07-26,293.3148428
2015-07-27,294.4267618
2015-07-28,295.4101253
2015-07-29,289.8558364
2015-07-30,288.2362607
2015-07-31,284.5973244
2015-08-01,281.6688463
2015-08-02,282.4230064
2015-08-03,282.1850523
2015-08-04,285.2866175
2015-08-05,282.3388869
2015-08-06,278.9957487
2015-08-07,279.4887151
2015-08-08,261.4502756
2015-08-09,266.3420205
2015-08-10,264.9288252
2015-08-11,271.4217361
2015-08-12,268.1438685
2015-08-13,264.691628
2015-08-14,266.3559416
2015-08-15,261.9368366
2015-08-16,258.9308174
2015-08-17,258.0093983
2015-08-18,217.8858831
2015-08-19,227.2182519
2015-08-20,235.5238831
2015-08-21,232.8006178
2015-08-22,230.6391733
2015-08-23,228.6730739
2015-08-24,211.9559176
2015-08-25,222.6550395
2015-08-26,226.1167002
2015-08-27,224.9398773
2015-08-28,232.1708083
2015-08-29,229.8262002
2015-08-30,229.0195725
2015-08-31,230.6894661
2015-09-01,227.9555704
2015-09-02,229.5021807
2015-09-03,227.1071216
2015-09-04,231.1775634
2015-09-05,235.9030061
2015-09-06,240.8054722
2015-09-07,240.6336157
2015-09-08,244.1749527
2015-09-09,238.7224632
2015-09-10,238.7504772
2015-09-11,240.8450081
2015-09-12,236.3518322
2015-09-13,230.5488373
2015-09-14,230.948794
2015-09-15,230.39859
2015-09-16,229.0432858
2015-09-17,233.2026978
2015-09-18,233.1751309
2015-09-19,232.2415681
2015-09-20,231.3623238
2015-09-21,226.773448
2015-09-22,230.6263048
2015-09-23,230.1324378
2015-09-24,234.3198685
2015-09-25,235.5382218
2015-09-26,234.5918144
2015-09-27,233.2433098
2015-09-28,240.0172653
2015-09-29,237.3362338
2015-09-30,236.739848
2015-10-01,238.2298139
2015-10-02,237.9370073
2015-10-03,239.7358977
2015-10-04,239.5169249
2015-10-05,240.9612138
2015-10-06,246.9404982
2015-10-07,243.7344868
2015-10-08,243.029633
2015-10-09,244.4488875
2015-10-10,245.9559243
2015-10-11,248.5281654
2015-10-12,246.0936373
2015-10-13,250.4713007
2015-10-14,253.1423255
2015-10-15,254.693015
2015-10-16,262.7373632
2015-10-17,271.9309389
2015-10-18,263.4816774
2015-10-19,264.3627282
2015-10-20,270.8322119
2015-10-21,268.0402177
2015-10-22,275.4149565
2015-10-23,278.612778
2015-10-24,283.6111429
2015-10-25,286.0496935
2015-10-26,286.7033828
2015-10-27,295.5629138
2015-10-28,304.442097
2015-10-29,314.8794623
2015-10-30,328.4923212
2015-10-31,314.1195082
2015-11-01,329.8542276
2015-11-02,364.616628
2015-11-03,400.9231052
2015-11-04,405.4816815
2015-11-05,384.341223
2015-11-06,372.9754179
2015-11-07,386.5045508
2015-11-08,372.4001297
2015-11-09,380.4956444
2015-11-10,337.8305023
2015-11-11,308.9221859
2015-11-12,337.5229886
2015-11-13,337.2789582
2015-11-14,333.0471175
2015-11-15,319.9280216
2015-11-16,331.132725
2015-11-17,335.8497861
2015-11-18,335.744505
2015-11-19,326.2321455
2015-11-20,321.9404755
2015-11-21,325.9052312
2015-11-22,323.7169661
2015-11-23,323.0125563
2015-11-24,319.9613565
2015-11-25,328.9604573
2015-11-26,356.2552925
2015-11-27,359.2688244
2015-11-28,356.5673226
2015-11-29,371.7076125
2015-11-30,377.3898399
2015-12-01,362.5323758
2015-12-02,359.2224041
2015-12-03,361.2100681
2015-12-04,363.2416318
2015-12-05,389.3629588
2015-12-06,393.3191297
2015-12-07,395.3465883
2015-12-08,413.7986604
2015-12-09,417.6326712
2015-12-10,415.7299243
2015-12-11,453.8614801
2015-12-12,435.8557224
2015-12-13,434.4034664
2015-12-14,442.9916897
2015-12-15,464.6178717
2015-12-16,454.1424924
2015-12-17,456.2401346
2015-12-18,463.1757697
2015-12-19,461.3999079
2015-12-20,442.1539901
2015-12-21,437.6401295
2015-12-22,435.268379
2015-12-23,442.6657271
2015-12-24,455.878713
2015-12-25,455.7188258
2015-12-26,418.2215316
2015-12-27,422.7058945
2015-12-28,421.0528796
2015-12-29,431.3400213
2015-12-30,426.043647
2015-12-31,429.6771534
2016-01-01,434.6780064
2016-01-02,434.4398773
2016-01-03,430.13618
2016-01-04,433.4489711
2016-01-05,432.6695026
2016-01-06,430.6778697
2016-01-07,459.2089401
2016-01-08,454.1344237
2016-01-09,449.8452162
2016-01-10,448.5802162
2016-01-11,449.033059
2016-01-12,441.7681572
2016-01-13,432.3106452
2016-01-14,429.8232247
2016-01-15,367.8231999
2016-01-16,388.0712046
2016-01-17,382.4820865
2016-01-18,384.8651666
2016-01-19,378.161725
2016-01-20,420.6229242
2016-01-21,409.2984597
2016-01-22,381.0464594
2016-01-23,386.3706026
2016-01-24,403.4469267
2016-01-25,391.9860973
2016-01-26,391.1429351
2016-01-27,394.6275304
2016-01-28,378.9009956
2016-01-29,378.9999948
2016-01-30,377.2627791
2016-01-31,366.3416876
2016-02-01,371.2234351
2016-02-02,372.9276312
2016-02-03,368.0982066
2016-02-04,389.7230812
2016-02-05,384.398414
2016-02-06,374.6315555
2016-02-07,375.1539176
2016-02-08,370.8143503
2016-02-09,373.5116129
2016-02-10,379.0826116
2016-02-11,377.6391651
2016-02-12,382.2944565
2016-02-13,389.5984325
2016-02-14,406.1506695
2016-02-15,399.2676186
2016-02-16,407.0353095
2016-02-17,415.3241134
2016-02-18,421.289663
2016-02-19,419.6265285
2016-02-20,440.1957601
2016-02-21,438.7186127
2016-02-22,437.5352951
2016-02-23,420.0325926
2016-02-24,423.9951125
2016-02-25,424.0908703
2016-02-26,431.762242
2016-02-27,432.947846
2016-02-28,433.1022627
2016-02-29,437.7758726
2016-03-01,432.8078672
2016-03-02,423.0797894
2016-03-03,419.2688213
2016-03-04,407.9901543
2016-03-05,397.3144539
2016-03-06,403.7051875
2016-03-07,413.2293662
2016-03-08,411.4259532
2016-03-09,412.5407035
2016-03-10,416.3409287
2016-03-11,419.5119342
2016-03-12,410.2641633
2016-03-13,411.8058825
2016-03-14,415.0269573
2016-03-15,415.2664003
2016-03-16,417.0241185
2016-03-17,418.6053638
2016-03-18,408.9015874
2016-03-19,409.1244299
2016-03-20,412.0569538
2016-03-21,411.6017741
2016-03-22,416.5816538
2016-03-23,417.3782995
2016-03-24,413.5602399
2016-03-25,416.3732438
2016-03-26,416.8230967
2016-03-27,425.4549598
2016-03-28,422.9174468
2016-03-29,415.8638288
2016-03-30,412.7776978
2016-03-31,415.9568112
2016-04-01,417.2006603
2016-04-02,419.7630567
2016-04-03,420.0735789
2016-04-04,419.5407279
2016-04-05,422.5013644
2016-04-06,421.9071912
2016-04-07,421.46722
2016-04-08,418.6434605
2016-04-09,418.7586354
2016-04-10,421.9544885
2016-04-11,423.273044
2016-04-12,427.4276646
2016-04-13,424.8725181
2016-04-14,425.856595
2016-04-15,430.7244188
2016-04-16,432.216313
2016-04-17,429.3399687
2016-04-18,429.6569337
2016-04-19,437.5687262
2016-04-20,442.6616533
2016-04-21,452.1647028
2016-04-22,448.1344213
2016-04-23,453.914723
2016-04-24,463.3828714
2016-04-25,465.3160067
2016-04-26,469.6087645
2016-04-27,445.7411131
2016-04-28,451.0600618
2016-04-29,457.0099652
2016-04-30,449.9004845
2016-05-01,455.0107312
2016-05-02,444.9330612
2016-05-03,451.6288504
2016-05-04,448.3679676
2016-05-05,449.3360725
2016-05-06,461.6938624
2016-05-07,461.3618425
2016-05-08,461.3788723
2016-05-09,463.4622317
2016-05-10,451.0796683
2016-05-11,453.8963053
2016-05-12,455.6072559
2016-05-13,457.2419027
2016-05-14,458.1195248
2016-05-15,460.8577206
2016-05-16,455.2240773
2016-05-17,453.545777
2016-05-18,454.4861841
2016-05-19,437.7241871
2016-05-20,442.3967992
2016-05-21,444.0782072
2016-05-22,440.5586688
2016-05-23,444.2050573
2016-05-24,445.6744549
2016-05-25,450.5495272
2016-05-26,454.4337224
2016-05-27,471.8201173
2016-05-28,530.9105979
2016-05-29,527.5497124
2016-05-30,533.493149
2016-05-31,530.9436928
2016-06-01,537.6136788
2016-06-02,538.7712432
2016-06-03,570.1759883
2016-06-04,574.2662016
2016-06-05,575.137638
2016-06-06,585.857149
2016-06-07,578.4692407
2016-06-08,583.0975853
2016-06-09,577.1016997
2016-06-10,579.8149936
2016-06-11,605.449557
2016-06-12,670.3923743
2016-06-13,704.3217781
2016-06-14,684.9483194
2016-06-15,695.0014684
2016-06-16,767.4200313
2016-06-17,750.0146339
2016-06-18,758.2887801
2016-06-19,766.7671327
2016-06-20,722.4974524
